Netflix Video Speed On FiOS Doubles After Netflix-Verizon Deal,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rryik1pTtpo/story01.htm,"An anonymous reader writes: Verizon now joins AT&amp;T and Time Warner Cable in the list of ISPs on which Netflix streaming has significantly improved after Netflix paid for access to their networks. Ars Technica notes that ""[t]he interconnection deals give Netflix a direct connection to the edge of the Internet providers' networks, bypassing congested links, but without receiving priority treatment after entering the networks."" The success of these deals, however, gives the ISPs no incentive whatsoever to fix their congested links. Toll roads have, in essence, been created for the internet.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Netflix+Video+Speed+On+FiOS+Doubles+After+Netflix-Verizon+Deal%3A+http%3A%2F%2Fbit.ly%2F1w3wuYF""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F14%2F0038229%2Fnetflix-video-speed-on-fios-doubles-after-netflix-verizon-deal%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/14/0038229/netflix-video-speed-on-fios-doubles-after-netflix-verizon-deal?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/14/0038229/netflix-video-speed-on-fios-doubles-after-netflix-verizon-deal?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822667&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6d2b92/sc/46/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/a2.htm""><img src=""http://da.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474336016/u/49/f/647410/c/35028/s/3f6d2b92/sc/46/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/rryik1pTtpo"" height=""1"" width=""1""/>"
Neuroscience Reveals the Secrets of Meditation’s Benefits (Scientific American),http://news.feedzilla.com/en_us/stories/science/402951764?client_source=api&format=json,"Contemplative practices that extend back thousands of years show a multitude
of benefits for both body and mind


-- Read more on ScientificAmerican.com

"
Password Security: Why the Horse Battery Staple Is Not Correct,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/6hwrIAkIUFI/story01.htm,"First time accepted submitter Dadoo writes By now, everyone who reads Slashdot regularly has seen the XKCD comic discussing how to choose a more secure password, but at least one security researcher rejects that theory, asserting that password managers are the most important technology people can use to keep their accounts safe. He says, ""In this post, I'm going to make the following arguments: 1) Choosing a password should be something you do very infrequently. 2) Our focus should be on protecting passwords against informed statistical attacks and not brute-force attacks. 3) When you do have to choose a password, one of the most important selection criteria should be how many other people have also chosen that same password. 4) One of the most impactful things that we can do as a security community is to change password strength meters and disallow the use of common passwords.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Password+Security%3A+Why+the+Horse+Battery+Staple+Is+Not+Correct%3A+http%3A%2F%2Fbit.ly%2F1njAR22""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fit.slashdot.org%2Fstory%2F14%2F10%2F13%2F1923244%2Fpassword-security-why-the-horse-battery-staple-is-not-correct%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://it.slashdot.org/story/14/10/13/1923244/password-security-why-the-horse-battery-staple-is-not-correct?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://it.slashdot.org/story/14/10/13/1923244/password-security-why-the-horse-battery-staple-is-not-correct?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822177&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6a9ee9/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474305520/u/49/f/647410/c/35028/s/3f6a9ee9/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/6hwrIAkIUFI"" height=""1"" width=""1""/>"
Pentagon Signals Security Risks Climate Change (climateark),http://news.feedzilla.com/en_us/stories/science/402771051?client_source=api&format=json,"New York Times: The Pentagon on Monday released a report asserting decisively
that climate change poses an immediate threat to national security, with
increased risks from terrorism, infectious disease, global poverty and food
shortages. It also predicted rising demand for military disaster responses as
extreme weather creates more global humanitarian crises. The report lays out a
road map to show how the military will adapt to rising sea levels, more
violent storms and widespread droughts. The Defense Department...

"
Pentagon Unveils Plan For Military's Response To Climate Change,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/ANsr7bgC3wM/story01.htm,"An anonymous reader writes Rising sea levels and other effects of climate change will create major problems for America's military, including more and worse natural disasters and food and water shortages that could fuel disputes around the world, Defense Secretary Chuck Hagel said Monday. From the article: ""The Pentagon's 2014 Climate Change Adaptation Roadmap (PDF) describes how global warming will bring new demands on the military. Among the report's conclusions: Coastal military installations that are vulnerable to flooding will need to be altered; humanitarian assistance missions will be more frequent in the face of more intense natural disasters; weapons and other critical military equipment will need to work under more severe weather conditions. 'This road map shows how we are identifying &mdash; with tangible and specific metrics, and using the best available science &mdash; the effects of climate change on the department's missions and responsibilities,' Hagel said. 'Drawing on these assessments, we will integrate climate change considerations into our planning, operations, and training.'""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Pentagon+Unveils+Plan+For+Military's+Response+To+Climate+Change%3A+http%3A%2F%2Fbit.ly%2F1rrcNp4""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F13%2F2044217%2Fpentagon-unveils-plan-for-militarys-response-to-climate-change%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/13/2044217/pentagon-unveils-plan-for-militarys-response-to-climate-change?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/13/2044217/pentagon-unveils-plan-for-militarys-response-to-climate-change?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822335&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6aed7a/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474323771/u/49/f/647410/c/35028/s/3f6aed7a/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/ANsr7bgC3wM"" height=""1"" width=""1""/>"
Rosetta Takes Stunning Self-Portrait 10 Miles From Comet's Surface,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/g5BBER1ujJA/story01.htm,"astroengine writes: At a distance of only 10 miles from comet 67P/Churyumov-Gerasimenko's surface, the European Rosetta mission has captured yet another dazzling self portrait with the dark comet lurking in the background. But the orbiter couldn't have snapped this picture without the help of a little friend &mdash; the attached Philae lander that is currently undergoing preparations for its historic comet surface landing in November.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Rosetta+Takes+Stunning+Self-Portrait+10+Miles+From+Comet's+Surface%3A+http%3A%2F%2Fbit.ly%2F1z7TLOB""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F14%2F1715256%2Frosetta-takes-stunning-self-portrait-10-miles-from-comets-surface%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/14/1715256/rosetta-takes-stunning-self-portrait-10-miles-from-comets-surface?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/14/1715256/rosetta-takes-stunning-self-portrait-10-miles-from-comets-surface?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826807&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f733992/sc/6/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/a2.htm""><img src=""http://da.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474342546/u/49/f/647410/c/35028/s/3f733992/sc/6/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/g5BBER1ujJA"" height=""1"" width=""1""/>"
Ryke Longest: Compact to conflict -- three states argue over one river (Duke),http://news.feedzilla.com/en_us/stories/science/402702738?client_source=api&format=json,"

"
Secretive X-37B Military Space Plane Could Land On Tuesday,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/zbzvgoTif6g/story01.htm,"schwit1 writes After twenty-two months in orbit, on its second space mission, the Air Force plans to bring the X-37B back to Earth this coming Tuesday. From the article: ""The exact time and date will depend on weather and technical factors, the Air Force said in a statement released on Friday. The X-37B space plane, also known as the Orbital Test Vehicle, blasted off for its second mission aboard an unmanned Atlas 5 rocket from Cape Canaveral Air Force Station in Florida on Dec. 11, 2012. The 29-foot-long (9-meter) robotic spaceship, which resembles a miniature space shuttle, is an experimental vehicle that first flew in April 2010. It returned after eight months. A second vehicle blasted off in March 2011 and stayed in orbit for 15 months.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Secretive+X-37B+Military+Space+Plane+Could+Land+On+Tuesday%3A+http%3A%2F%2Fbit.ly%2F1p6EFiC""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F13%2F1814223%2Fsecretive-x-37b-military-space-plane-could-land-on-tuesday%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/13/1814223/secretive-x-37b-military-space-plane-could-land-on-tuesday?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/13/1814223/secretive-x-37b-military-space-plane-could-land-on-tuesday?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822011&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6a10ae/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474304897/u/49/f/647410/c/35028/s/3f6a10ae/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/zbzvgoTif6g"" height=""1"" width=""1""/>"
Smart Bandage Warns Of Wound-healing Problems (Scientific American),http://news.feedzilla.com/en_us/stories/science/402916839?client_source=api&format=json,"Chemicals make fabric glow red if there is not enough oxygen


-- Read more on ScientificAmerican.com

"
Study shows that a compound found in broccoli can improve autism symptoms (Science Alert),http://news.feedzilla.com/en_us/stories/science/402839167?client_source=api&format=json,"A molecule found in broccoli sprouts has proved successful at improving
behavioural symptoms in males with autism in a small-scale study.

"
The Google Doctor Is a Reminder of How Badly the Internet Does Real Medicine (bioethicscom),http://news.feedzilla.com/en_us/stories/science/402744223?client_source=api&format=json,"(Wired) - Now, Google is trying out a new tool that could finally offer a
direct online connection to legitimate medical advice. Some symptom-searchers
will get the chance to video-chat with a live, degree-having doctor about
their issues. If it … Read More

"
Tiny Wireless Device Offers Tor Anonymity,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/5CQ18a_fVPU/story01.htm,"Lucas123 writes: The Anonabox router project, currently being funded through a Kickstarter campaign, has surpassed its original $7,000 crowdfunding goal by more than 10 times in just one day. The open source router device connects via Wi-Fi or an Ethernet cable making it harder for your IP address to be seen. While there have been other Tor-enabled routers in the past, they aren't small enough to fit in a shirt pocket like the Anonabox and they haven't offered data encryption on top of the routing network. The device, which is being pitched as a way for consumers to securely surf the web and share content (or allow businesses to do the same), is also being directed at journalists who may want to share stories in places where they might otherwise be censored.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Tiny+Wireless+Device+Offers+Tor+Anonymity%3A+http%3A%2F%2Fbit.ly%2F1njYnvT""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F14%2F0035226%2Ftiny-wireless-device-offers-tor-anonymity%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/14/0035226/tiny-wireless-device-offers-tor-anonymity?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/14/0035226/tiny-wireless-device-offers-tor-anonymity?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5822661&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f6c9cfd/sc/46/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/a2.htm""><img src=""http://da.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474332878/u/49/f/647410/c/35028/s/3f6c9cfd/sc/46/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/5CQ18a_fVPU"" height=""1"" width=""1""/>"
Too Much Privacy: Finnish Police Want Big Euro Notes Taken Out of Circulation,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/NYjU_CDsmEo/story01.htm,"jones_supa writes The Finnish Police are concerned that larger banknotes, namely the &euro;200 and &euro;500 banknotes, encourage criminal activity and should therefore be removed from Finnish cash circulation. Markku Ranta-aho, head of the Money Laundering Clearing House of Finland, says criminals prefer cash because it is harder for police to track. In contrast, a record of electronic money transfers remains in the banking system, which makes the police's job considerably easier. Ranta-aho also says citizens rarely use the larger banknotes anyway, with which The Bank of Finland's advisor Kari Takala agrees. However, The Bank of Finland is skeptical about the ability of a ban on &euro;500 banknotes to eliminate underground labor and trade in Finland. Takala suggests criminals would just switch to smaller bills. More illegal transactions take place via bank transfers, he says.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Too+Much+Privacy%3A+Finnish+Police+Want+Big+Euro+Notes+Taken+Out+of+Circulation%3A+http%3A%2F%2Fbit.ly%2F1vqSDTI""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F14%2F1324254%2Ftoo-much-privacy-finnish-police-want-big-euro-notes-taken-out-of-circulation%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/14/1324254/too-much-privacy-finnish-police-want-big-euro-notes-taken-out-of-circulation?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/14/1324254/too-much-privacy-finnish-police-want-big-euro-notes-taken-out-of-circulation?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5826119&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3f712565/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/210474352647/u/49/f/647410/c/35028/s/3f712565/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/NYjU_CDsmEo"" height=""1"" width=""1""/>"
United Kingdom: Mark Carney: most fossil fuel reserves can't be burned (ecoearth.info),http://news.feedzilla.com/en_us/stories/science/402627598?client_source=api&format=json,"Guardian: The governor of the Bank of England has reiterated his warning that
fossil fuel companies cannot burn all of their reserves if the world is to
avoid catastrophic climate change, and called for investors to consider the
long-term impacts of their decisions. According to reports, Carney told a
World Bank seminar on integrated reporting on Friday that the “vast majority
of reserves are unburnable” if global temperature rises are to be limited to
below 2C. Carney is the latest high profile figure...

"
University of Tennessee study finds crocodiles are sophisticated hunters (Eurekalert),http://news.feedzilla.com/en_us/stories/science/402913542?client_source=api&format=json,"(_University of Tennessee at Knoxville_) Vladimir Dinets, a research assistant
professor in UT's Department of Psychology, has found that crocodiles work as
a team to hunt their prey. His research tapped into the power of social media
to document such behavior.

"
